time;pre
1989-01-02T00:00:00;0.0
1989-02-01T00:00:00;1.3433333814144135
1989-03-03T00:00:00;5.5766667197148
1989-04-02T00:00:00;3.683333388964335
1989-05-02T00:00:00;5.023333417375882
1989-06-01T00:00:00;1.3233333667119345
1989-07-01T00:00:00;2.040000050266584
1989-07-31T00:00:00;2.72333345413208
1989-08-30T00:00:00;2.8233333826065063
1989-09-29T00:00:00;2.2266667167345684
1989-10-29T00:00:00;2.796666745344798
1989-11-28T00:00:00;3.3533333962162337
1989-12-28T00:00:00;6.7066668510437015
1990-01-27T00:00:00;1.960000063975652
1990-02-26T00:00:00;6.793333371480306
1990-03-28T00:00:00;4.513333465655645
1990-04-27T00:00:00;3.2100000088413556
1990-05-27T00:00:00;2.093333371480306
1990-06-26T00:00:00;4.433333437641462
1990-07-26T00:00:00;3.1466666917006174
1990-08-25T00:00:00;1.100000007947286
1990-09-24T00:00:00;4.033333331843218
1990-10-24T00:00:00;2.9333333055178326
1990-11-23T00:00:00;8.613333574930827
1990-12-23T00:00:00;2.963333411018054
1991-01-22T00:00:00;6.383333522081375
1991-02-21T00:00:00;1.0733333533008893
1991-03-23T00:00:00;1.803333330154419
1991-04-22T00:00:00;0.6600000143051148
1991-05-22T00:00:00;2.986666719118754
1991-06-21T00:00:00;2.8000000794728597
1991-07-21T00:00:00;2.1900000403324764
1991-08-20T00:00:00;1.8000000268220901
1991-09-19T00:00:00;1.7500000576178232
1991-10-19T00:00:00;5.423333442211151
1991-11-18T00:00:00;6.333333539962768
1991-12-18T00:00:00;2.5566667397816976
1992-01-17T00:00:00;5.24000013768673
1992-02-16T00:00:00;3.473333406448364
1992-03-17T00:00:00;3.9866666436195373
1992-04-16T00:00:00;6.093333466847738
1992-05-16T00:00:00;1.8666667103767396
1992-06-15T00:00:00;3.7833334306875863
1992-07-15T00:00:00;3.4433333973089852
1992-08-14T00:00:00;0.6200000047683716
1992-09-13T00:00:00;3.1033333857854206
1992-10-13T00:00:00;1.9500000288089117
1992-11-12T00:00:00;8.020000026623409
1992-12-12T00:00:00;9.10666688879331
1993-01-11T00:00:00;0.896666677792867
1993-02-10T00:00:00;3.560000117619832
1993-03-12T00:00:00;1.0866666833559673
1993-04-11T00:00:00;2.2700000132123628
1993-05-11T00:00:00;1.453333353996277
1993-06-10T00:00:00;3.0500000437100727
1993-07-10T00:00:00;3.8833334783713025
1993-08-09T00:00:00;3.136666690558195
1993-09-08T00:00:00;2.7666667327284813
1993-10-08T00:00:00;6.963333481550217
1993-11-07T00:00:00;3.780000110467275
1993-12-07T00:00:00;1.6366666913032533
1994-01-06T00:00:00;12.85000033378601
